ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
TEL,1360,Communication Services,20000,"Telenor ASA, together with its subsidiaries, operates as a telecommunication company worldwide. Its principal products and services include mobile communication, fixed line communication, and broadcasting services. The company's mobile communication services comprise voice, data, internet, and content services, as well as customer equipment and messaging. Its fixed line services consist of telephony, Internet and TV, and leased lines, as well as data and managed services; and broadcast services include broadcasting and data communication services through satellite, and terrestrial radio and TV transmission. The company also provides wholesale services that enable the operators to route international voice, messaging, data, and signaling traffic through a single connection to a global network, as well as handles international roaming relationships. In addition, it offers digital services, such as international communication services and machine to machine communication, as well as Internet based services, digital media advertising, and financial services. Further, the company sells mobile devices/phones. Telenor ASA was founded in 1855 and is headquartered in Fornebu, Norway.",Fornebu,47 81 07 70 00,Norway,[],http://www.telenor.com,1,SnarÃ¸yveien 30,Telecom Services,147.35,147,150.24088,0.05904309,2.1818,,147,,1182584,,147.35,145.025,8.7,147,,1182584,,,,8.6,1602115200,0.271196,,,145,2,NOK,937654,,,,206285701120,,,1684978,1.6906309,145,145.45,,301900,937654,189.65,14.5,,4.98,130.75,145.4,False,0.0584,230500,147,OSL,TELENOR ASA,Telenor ASA,Europe/Oslo,CEST,True,7200000,EQUITY,TEL.OL,finmb_658535,no_market,,2.896,,0.05098,7.841,-0.2026515,,10,,1422659968,,,19.729,,,,1577750400,0.30785,5539999744,4.374,,,7.349587,0.53981996,1640908800,1593475200,,,613954891,353325711360,,,,,,0.55,,,,,,,,https://logo.clearbit.com/telenor.com,,33.150433,,,,,cb2fb510-025f-3c23-9069-f636f51e0aa3,
TIETOO,2101,Technology,23789,"TietoEVRY Oyj operates as a software and services company. It operates through Digital Experience, Hybrid Infra, Industry Software, and Product Development Services segments. The Digital Experience segment provides consulting services, including design of service experiences, smart use of data, IT architecture consulting, and business process and change management, as well as system integration, and application development and management. The Hybrid Infra segment offers enterprises with life cycle management of IT infrastructure, which covers a variety of technologies. The Industry Software segment provides with industry-specific software products for business-critical processes of clients in the financial services, public and healthcare, and welfare sectors, as well as in the forest industry, and the energy and oil and gas segments. The Product Development Services segment offers software R&D services with a focus on the telecom sector, as well as new domains, such as automotive serving the communications infrastructure, consumer electronics, and semiconductor companies, and the automotive industry. The company also provides software advisory and consulting services, and industry specific software; engages in the design, implementation, and maintenance of customized solutions and IT operations. It operates in Finland, Sweden, Norway, Austria, the Baltic countries, Russia, and internationally. The company was formerly known as Tieto Oyj and changed its name to TietoEVRY Oyj in December 2019. TietoEVRY Oyj was founded in 1968 and is headquartered in Espoo, Finland.",Espoo,358 207 2010,Finland,[],http://www.tietoevry.com,1,Keilalahdentie 2-4,Information Technology Services,260.8,261,255.41898,,0,,264,,5412,,260.8,267.15295,,261,,5412,,,,6.79,1600732800,0.791521,,,260,2,NOK,986,,,,31056410624,,,8620,,260,263.6,,,986,317,,,,201.2,260.8,False,0.0257,,264,OSL,TIETOEVRY OYJ,TietoEVRY Oyj,Europe/Oslo,CEST,False,7200000,EQUITY,TIETOO.OL,finmb_1034090,no_market,,,,0.02333,,-0.056439936,,,,118444000,,,,,,,1577750400,0.38723,,,,0.16599834,,0.24724,1640908800,1593475200,,,54908237,30890176512,,,,,,,,,,,,,,https://logo.clearbit.com/tietoevry.com,P.O.Box 2,,,,,,73c9b7e7-badc-3724-8b79-ad47831de1e2,
TGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEI,0214,Industrials,8309,"Veidekke ASA operates as a construction and property development company in Norway, Sweden, and Denmark. The company operates through Construction and Industrial segments. It undertakes various building construction, refurbishment, and civil engineering contracts; develops sites; and constructs non-residential and residential buildings. The company constructs office buildings, shopping centers, hotels, schools, health care buildings, cultural buildings, roads, railways, power plants, and industrial facilities. It also develops residential projects; operates and maintains public roads; and produces and sells asphalt and aggregates. The company was founded in 1936 and is headquartered in Oslo, Norway.",Oslo,47 21 05 50 00,Norway,[],http://www.veidekke.com,1,Skabos vei 4,Engineering & Construction,128.2,128,105.56241,0.03900156,1.8519,,128.2,,73403,,128.2,123.97647,5,128,,73403,,,,,1588809600,,,,126.4,2,NOK,106328,,,,17139411968,,,112149,0.46582085,126.4,127.6,,355700,106328,130,15.79602,,,72.95,127.2,False,,48800,128.2,OSL,VEIDEKKE,Veidekke ASA,Europe/Oslo,CEST,False,7200000,EQUITY,VEI.OL,finmb_876324,no_market,,0.529,,0.00848,15.797,0.42523623,,8.04,,134956000,,,29.447,,,,1577750400,0.44726002,95000000,4.63,,,4.3128333,0.20325,1640908800,1593475200,,,105877240,19462445056,,1178668800,5:1,,,-0.339,,,,,,,,https://logo.clearbit.com/veidekke.com,,27.429806,,,,,fc39e9a5-b2f6-3ec9-9bfe-a075221688d9,
VISTIN,0661,Healthcare,65,"Vistin Pharma ASA, through its subsidiary, Vistin Pharma AS, produces and sells active pharmaceutical ingredients worldwide. It offers metformin active pharmaceutical ingredients and direct compressive granulates for the pharmaceutical industry. Vistin Pharma ASA was incorporated in 2015 and is headquartered in Oslo, Norway.",Oslo,47 35 98 42 00,Norway,[],http://www.vistin.com,1,ÃstensjÃ¸veien 27,Drug Manufacturers—Specialty & Generic,14.5,14.8,9.961898,0.06896552,0,,14.85,,131853,,14.5,13.366177,1,14.8,,131853,,,,1,1589932800,0.865853,,,14.55,2,NOK,126124,,,,654082880,,,224844,2.6448643,14.55,14.75,,14100,126124,15.1,12.606838,,,5,14.6,False,0.0725,34200,14.85,OSL,VISTIN PHARMA ASA,Vistin Pharma ASA,Europe/Oslo,CEST,False,7200000,EQUITY,VISTIN.OL,finmb_288390382,no_market,,1.328,,-0.26928,8.176,1.0953758,,1.17,,44344600,,,6.372,,,,1577750400,0.19695,-66722000,-1.548,,,2.3148148,0.62490004,1640908800,1585612800,,,27755724,328435584,,,,,,,,,,,,,,https://logo.clearbit.com/vistin.com,,,,,,,c7de11f3-382d-3a90-87a1-6fcc439a5645,
WALWIL,1364,Industrials,9500,"Wallenius Wilhelmsen ASA, together with its subsidiaries, provides roll-on roll-off (ro-ro) shipping and vehicle logistics services worldwide. It operates in two segments, Ocean and Landbased segments. The Ocean segment engages in the ocean transport of cars, and ro-ro and project cargo primarily for car manufacturers, as well as manufacturers of agriculture, and other high and heavy equipment. The Landbased segment offers vehicle logistics services, including plant and port based technical, marine terminal, and inland distribution services. The company provides its services principally under the Wallenius Wilhelmsen Ocean, Wallenius Wilhelmsen Solutions, EUKOR, ARC, and Armacup brands. It operates a fleet of 126 vessels servicing 15 trade routes. Wallenius Wilhelmsen ASA was founded in 1861 and is based in Lysaker, Norway.",Lysaker,47 67 82 57 00,Norway,[],http://www.walleniuswilhelmsen.com,1,Strandveien 20,Integrated Freight & Logistics,12.9,12.9,13.707773,0.004651163,0.5426,,13.88,,337074,,12.9,13.055882,0.06,12.9,,337074,,,,,1573516800,2.118466,,,12.9,2,NOK,836375,,,,5819858944,,,639970,1.5623783,12.9,13.76,,0,836375,28.8,29.319149,,,7.58,13.68,False,,0,13.88,OSL,WALLENIUS WILH ASA,Wallenius Wilhelmsen ASA,Europe/Oslo,CEST,False,7200000,EQUITY,WALWIL.OL,finmb_109864930,no_market,,2.479,,-0.0545,22.147,-0.4082569,,0.47,,422340992,,,5.668,,,,1577750400,0.13828,-203000000,-0.481,,,2.4311926,0.75631,1640908800,1585612800,,,102062909,9235197952,,,,,,,,,,,,,,https://logo.clearbit.com/walleniuswilhelmsen.com,,,,,,,ed8c9dbc-e194-3c77-adf8-7e083477b0a4,
VVL,5700,Financial Services,,"Voss Veksel- og Landmandsbank ASA provides financial products and services to private individuals and corporate customers in Norway. The company offers saving accounts; construction, corporate, car, and other vehicle loans; overdrafts facilities; and bank guarantees. It also provides bank cards; insurance and pension products; payment services; leasing services; and Internet, online, and mobile banking services. The company was founded in 1843 and is based in Voss, Norway.",Voss,47 56 52 35 00,Norway,[],http://vekselbanken.no,1,Vangsgata 24,Banks—Regional,161,162,149.0949,0.04347826,0.36180001,,164,,744,,161,153.55882,7,162,,744,,,,7,1588550400,,,,160,2,NOK,660,,,,352595200,,,741,3.3682828,160,162,,34200,660,171,8.767123,,3.7,125,160,False,0.0435,38200,164,OSL,VOSS VEKSEL-OG LAN,Voss Veksel- og Landmandsbank ASA,Europe/Oslo,CEST,False,7200000,EQUITY,VVL.OL,finmb_20392694,no_market,,13.827,,0.39606997,,-0.024242401,,18.25,,2203720,,,257.078,,,,1577750400,0.07198,41461000,23.35,,,0.6223792,0.30106002,1640908800,1593475200,,,1983384,1447406976,,1399939200,20:1,,,-0.217,,,,,,,,https://logo.clearbit.com/vekselbanken.no,,6.852248,47 56 51 27 47,,,,13d8dce8-f3ca-3f70-bdb9-6fe73d298889,
ZENA-ME,T2P 0R8,Energy,207,"Zenith Energy Ltd., together with its subsidiaries, explores for and develops oil and natural gas. It also produces electricity and natural gas condensate. The company owns onshore oilfields with 75 wells located in Azerbaijan; and holds interests in 13 natural gas exploration and production assets, as well as condensate and electricity production sites in Italy. The company was formerly known as Canoel International Energy Ltd. and changed its name to Zenith Energy Ltd. in October 2014. Zenith Energy Ltd. was incorporated in 2007 and is headquartered in Calgary, Canada.",Calgary,587-315-9031,Canada,[],http://www.zenithenergy.ca,1,Bankers Court,Oil & Gas E&P,0.0674,0.068,0.10566569,,0,,0.0696,,4185084,,0.0674,0.08148235,,0.068,,4185084,,,,,,1.262256,,,0.0664,4,NOK,4757051,,,,55587484,,,5079241,,0.0664,0.069,,,4757051,1.5,,,,0.053,0.068,False,,,0.0696,OSL,ZENITH ENERGY LTD,Zenith Energy Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,ZENA-ME.OL,finmb_40814475,no_market,,,,-1.35866,,-0.81277776,,,,916676992,,,,,,,1553990400,0.04091,,,,,,0.18187,1617148800,1577750400,,,413559669,30163106,,,,,,,,,,,,,,https://logo.clearbit.com/zenithenergy.ca,15th Floor Suite 1500 850â2nd Street S.W.,,403-775-4474,,,,1b7fe57d-960b-3378-9686-9d3bf8af0299,
ZAL,0275,Industrials,728,"Zalaris ASA provides full-service outsourced personnel and payroll services. The company operates through two segments, Managed Services and Professional Services. It offers a range of payroll and human resource (HR) outsourcing services, including payroll processing, time and attendance, and travel expenses, as well as cloud-based HR functionality services, such as talent management, digital personnel archive, HR analytics, mobile solutions, etc. The company also provides consulting services. It serves retail, bank and insurance, offshore and energy, infrastructure, transportation, technology, services, and health industries. Zalaris ASA has operations in Norway, Sweden, Denmark, Finland, Germany, Latvia, the United Kingdom, and internationally. The company was formerly known as Zalaris HR Services AS and changed its name to Zalaris ASA in May 2014. Zalaris ASA was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 40 00 33 00,Norway,[],http://www.zalaris.com,1,Hovfaret 4b,Staffing & Employment Services,36.3,38.1,32.340145,0.017906336,0,,42,,19331,,36.3,33.61765,0.65,38.1,,19331,,,,,1526428800,0.965156,,,38,2,NOK,288074,,,,824073600,,,18421,1.0497057,38,42,,44800,288074,42,35.294117,,,19.5,41.9,False,,2000,42,OSL,ZALARIS ASA,Zalaris ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ZAL.OL,finmb_8064584,no_market,,1.536,,-0.07875,39.655,0.66513765,,1.19,,19620800,,,4.901,,,,1577750400,0.38233003,-61826000,-3.148,,,8.569679,0.26861,1640908800,1585612800,,,13763205,1205698816,,,,,,,,,,,,,,https://logo.clearbit.com/zalaris.com,,,47 22 02 60 01,,,,30a379b8-2d3d-31c1-8894-5667107baad6,
XXL,0668,Consumer Cyclical,5568,"XXL ASA operates as a sports retailer. The company offers sports, health, and fitness products, such as sports equipment and sportswear for various sports, including football, golf, water sports, racket sports, and ice hockey; and fitness equipment, including treadmills and rowing machines, as well as food supplements and nutrition. It also provides sports-related and outdoor shoes, and shoes accessories; sportswear comprising an assortment of clothes for men, women, and children for outerwear, casual wear, sportswear and technical gear, and swimwear; and outdoor products for fishing, wilderness living, and camping, such as tents, lavvos, sleeping bags, backpacks, and cooking equipment, as well as climbing gear and equipment for horses and dogs. In addition, the company provides hunting products, including firearms and ammunition, clothes, binoculars, optics, knives, and axes; skis and ski accessories, such as shoes, poles, clothes, and other equipment for cross-country and downhill skiing, as well as snowboarding; high-end and everyday bikes comprising hybrid bikes, mountain bikes, city bikes, and electric bikes for children, women, and men; and bike equipment, such as helmets, shoes, spare parts, and clothes. Further, it offers products that connect technology and sports/outdoor activities, including sport watches, action cameras, drones, GPS, earplugs and headphones, portable loudspeakers, sunglasses, pulse meters, power banks, and cycle computers. As of December 31, 2019, the company operated approximately 86 stores, including 36 stores in Norway, 28 stores in Sweden, 17 stores in Finland, and 5 stores in Austria, as well as e-commerce Websites, such as xxl.no, xxl.se, xxl.fi, xxl.dk, and xxlsports.at. XXL ASA was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 24 08 40 00,Norway,[],http://www.xxlasa.com,1,Alna Center,Specialty Retail,20.38,20.38,13.74957,0.098135434,0,,20.9,,1361829,,20.38,21.465883,2,20.38,,1361829,,,,,1528329600,2.715447,,,20.2,2,NOK,844953,,,,5119422464,,,3293330,0.52137923,20.2,20.3,,146500,844953,24.6894,6.671053,,,3.98,20.24,False,,314200,20.9,OSL,XXL ASA,XXL ASA,Europe/Oslo,CEST,False,7200000,EQUITY,XXL.OL,finmb_30428758,no_market,,0.858,,-0.04705,-18.802,-0.1556322,,3.04,,252436992,,,16.765,,,,1577750400,0.37916002,-462000000,-2.793,,,1.209663,0.06273,1640908800,1593475200,,,155296508,8423415296,,1412035200,1:4,,,1.543,,,,,,,,https://logo.clearbit.com/xxlasa.com,StrOemsveien 245,,,,,,be3dd330-2515-3a60-a23a-44adf28d4f00,
WWIB,1366,Industrials,15065,"Wilh. Wilhelmsen Holding ASA provides maritime products and services in Europe, the Americas, Asia, Africa, and Oceania. It operates through Maritime Services and Supply Services segments. The Maritime Services segment offers marine products, ship agency services, and logistics to the merchant fleet, as well as ship management services, including manning for various vessel types. The Supply Services segment engages in the operation of supply bases for the oil industry; development and operation of real estate properties on and off the supply bases; and maintenance of rigs and handling of logistics related to international pipeline projects and windmill parks. The company's marine products include Unitor chemicals and equipment to clean vessels; Unitor fuel treatment chemicals; Unitor oil spill kits and other damage control solutions; Unitor cylinders; Timm ropes; Unitor equipment for the maintenance and performance vessels; and Nalfleet water treatment products to treat and protect on board systems, as well as Unicool refrigerants. It also provides marine insurance services; and maritime training solutions. Wilh. Wilhelmsen Holding ASA was founded in 1861 and is headquartered in Lysaker, Norway. Wilh. Wilhelmsen Holding ASA is a subsidiary of Tallyman AS.",Lysaker,47 67 58 40 00,Norway,[],http://www.wilhelmsen.com,1,Strandveien 20,Marine Shipping,115,113,115.532845,0.0023478263,,,114.5,,1283,,115,114.382355,0.27,113,,1283,,,,4,1588204800,1.239837,,,111,2,NOK,3779,,,,5053629440,,,2277,5.890011,111,113,,7700,3779,180,,,2.84,84.2,111,False,0.0348,12300,114.5,OSL,WILH WILHEL. HLDG,Wilh. Wilhelmsen Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,WWIB.OL,finmb_875518,no_market,,6.576,,-0.23193,49.495,-0.14179105,,,,10580000,,,33.109,,,,1577750400,0.49358,-199000000,-4.363,,,3.4582741,0.21858,1640908800,1585612800,,,20705181,5642409984,,1097712000,2:1,,,,,,,,,,,https://logo.clearbit.com/wilhelmsen.com,,,47 67 58 40 80,,,,cff45b17-0aa3-3036-8fa9-21387db419e1,
ZWIPE-ME,0151,Technology,29,"Zwipe AS, a biometric technology company, develops and commercializes biometric authentication solutions in the areas of payment, access control, and identification cards in Norway and internationally. The company provides Zwipe payment solution, a fingerprint activated payment card; biometric enrolment tablet for mobile registration and authentication of biometric cards by card issuers; and a wearable device for tokenization of payment applications. Zwipe AS has collaboration with Publicenter on biometric payment solutions. Zwipe AS was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.zwipe.com,1,RAdhusgata 24,Software—Infrastructure,16.2,16.14,8.314051,,0,,17.3,,192917,,16.2,14.566471,,16.14,,192917,,,,,,,,,15.2,2,NOK,98642,,,,431377568,,,68782,284.17496,15.2,17.1,,,98642,22,,,,2.2,17.04,False,,,17.3,OSL,ZWIPE AS,Zwipe AS,Europe/Oslo,CEST,False,7200000,EQUITY,ZWIPE-ME.OL,finmb_251799104,no_market,,268.868,,0,-4.343,0.16546774,,,,25525300,,,5.041,,,,1577750400,0.01824,-95154000,-5.98,,,3.3525095,0.20679002,1640908800,1577750400,,,17993267,408140896,,,,,,,,,,,,,,https://logo.clearbit.com/zwipe.com,,,,,,,3d1c0b03-7744-3dfd-99af-d85b3bce923a,
