ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,err
RING,SpareBank 1 Ringerike Hadeland,Equity certificates,226.0,226.0,230.0,0,,3536.99,,,-0.0174,0.0526,0.1868,3510,Financial Services,,"SpareBank 1 Ringerike Hadeland provides various banking products and services to retail and corporate customers in Norway. The company offers saving, deposit, and currency accounts; vehicle, house and travel, and pet insurance products, as well as life, children, disability, critical illness, accident, health, and business and personal products; mobile and online banking services; and debit and credit cards. It also provides mortgages; car, boat, and other vehicles; consumer and other loans; and bank guarantees, construction loans, trade credit, and operating credit for agriculture, as well as factoring, leasing, and repayment services. In addition, the company offers services for buying and selling of property; accounting, financing, payment and collection, and placement services; pension products; and savings and investment products. The company was founded in 1833 and is based in HÃ¸nefoss, Norway.",HÃ¸nefoss,47 91 50 21 30,Norway,[],http://www.sparebank1.no/ringerike-hadeland,1.0,SÃ¸ndre Torv 6,Banks—Regional,226.0,226.0,219.7029,0.05884956,0.65739995,,228.0,,1030.0,,226.0,225.76471,13.3,226.0,,1030.0,,,,13.3,1584662400.0,0.33914,,,226.0,2.0,NOK,10845.0,,,,3536990464.0,,,752.0,4.6130004,226.0,228.0,,30000.0,10845.0,240.0,10.640302,,5.24,185.0,224.0,False,0.0588,27700.0,228.0,OSL,SPAREBK RING HADEL,SpareBank 1 Ringerike Hadeland,Europe/Oslo,CEST,False,7200000.0,EQUITY,RING.OL,finmb_9220341,no_market,,8.912,,0.4139,,0.10784316,,21.24,,15650400.0,,,238.97099999999998,,,,1577750400.0,0.049590003,308913984.0,19.730999999999998,,,0.94572145,0.73478997,1640908800.0,1593475200.0,,,4304487.0,6832991744.0,,,,,,-0.08199999999999999,,,,,,,,https://logo.clearbit.com/sparebank1.no,,11.454057,47 32 11 33 01,,,,224474a1-3bbb-3a9b-bc52-ac97ff01b43b,
MING,SpareBank 1 SMN,Equity certificates,87.9,87.9,88.1,78,,11408.28,-0.0146,0.054000000000000006,0.07200000000000001,-0.0543,-0.0026,,Financial Services,1515.0,"SpareBank 1 SMN, together with its subsidiaries, provides various financial and banking products and services to personal and corporate customers in Norway and internationally. The company provides advisory services; and a range of products in the fields of financing, savings and investment, insurance, and payment services. It also offers investment and operations financing, domestic and foreign money transfers, fixed income and currency hedging, investment of surplus liquidity, structured products, and insurance of individuals and buildings/operating equipment; factoring and accountancy services; leasing services and loans; and mobile and online banking services. In addition, the company provides real estate and asset management services; and credit and debit cards, as well as stock trading services. SpareBank 1 SMN was founded in 1823 and is headquartered in Trondheim, Norway.",Trondheim,47 91 50 73 00,Norway,[],http://www.sparebank1.no/nb/smn,1.0,no. 4 SÃ¸ndre gate,Banks—Regional,89.2,91.0,80.22029,0.056053814,0.5927,,91.0,,231989.0,,89.2,80.45294,5.0,91.0,,231989.0,,,,5.0,1585267200.0,0.8658530000000001,,,87.7,2.0,NOK,14780.0,,,,11408277504.0,,,205817.0,2.2399917,87.7,88.1,,130100.0,14780.0,106.0,9.089969,,4.72,58.2,87.9,False,0.0561,113200.0,91.0,OSL,SPAREBANK 1 SMN,SpareBank 1 SMN,Europe/Oslo,CEST,False,7200000.0,EQUITY,MING.OL,finmb_881999,no_market,,5.42,,0.34636003,,-0.081359446,,9.67,,129787000.0,,,151.14700000000002,,,,1577750400.0,0.40594003,1091000064.0,8.433,,,0.58155304,0.05777,1640908800.0,1593475200.0,,,124166670.0,27605714944.0,,1238112000.0,6:5,,,0.023,,,,,,,,https://logo.clearbit.com/sparebank1.no,,10.423338000000001,,,,,7be6b8a4-5b90-3fbc-9371-245907c7b391,
SRBANK,SpareBank 1 SR-Bank,Financials,78.8,78.8,78.95,207,,20144.85,-0.0107,0.0038,0.0458,-0.212,-0.1744,4068,Financial Services,1255.0,"SpareBank 1 SR-Bank ASA, together with its subsidiaries, provides various financial products and services for personal and corporate customers in Southern and Western Norway. The company offers its products and services in the areas of savings, loans, advice, insurance, and pensions. It also provides foreign exchange, administrative securities, commercial properties brokerage, leasing, accounting, and securities trading services, as well as active management and securities management services. In addition, the company facilitates debt and equity funding; and sells real estate properties comprising holiday homes, new builds, and used homes. Further, it is involved in the customer trading of interest rate instruments; and purchasing of home mortgages and funds by issuing covered bonds. Additionally, the company offers credit and debit cards; structured products; and mobile and online banking services. The company also serves retail, small business, and agricultural customers, as well as public sector. As of December 31, 2018, it had 36 branches in Rogaland, Vest-Agder, Aust-Agder, and Hordaland. SpareBank 1 SR-Bank ASA was founded in 1839 and is headquartered in Stavanger, Norway.",Stavanger,47 91 50 20 02,Norway,[],http://www.sparebank1.no/nb/sr-bank,1.0,Christen Tranes Gate 35,Banks—Regional,79.65,80.0,73.082756,0.0690521,0.0,,80.1,,320987.0,,79.65,73.83676,5.5,80.0,,320987.0,,,,,1587686400.0,0.918118,,,78.35,2.0,NOK,50176.0,,,,20195954688.0,,,324677.0,4.639549,78.35,78.95,,,50176.0,105.3,,,,48.38,78.85,False,,,80.1,OSL,SPAREBANK 1 SR BK,SpareBank 1 SR-Bank ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,SRBANK.OL,finmb_883781,no_market,,34.185,,0.35722,,,,,,255644992.0,,,98.551,,,,1577750400.0,0.37039003,1480000000.0,6.156000000000001,,,0.80161536,0.32250999999999996,1640908800.0,1593475200.0,,,166984950.0,148805320704.0,,,,,,-0.716,,,,,,,,https://logo.clearbit.com/sparebank1.no,Postboks 250,12.833008,,,,,8ee5ca3d-26b8-36c3-9e7f-fabac7a9dd9b,
SOAG,SpareBank 1 Østfold Akershus,Equity certificates,234.0,230.0,234.0,0,LP,2898.82,,,0.0354,0.032400000000000005,0.1061,1526,Financial Services,,"SpareBank 1 Ãstfold Akershus, a savings bank, provides various banking products and services in Ãstfold and the southern part of Akershus. It offers savings, deposit, operating, tax deduction, and currency accounts; bank cards; repayment, construction, boat, motorcycle, and car loans; trade and operating credit products; factoring services; leasing products; bank guarantees; operating credit for agriculture; savings and investment products; and mortgage products. The company also provides insurance products, such as business, commercial, project, liability, asset, car, boat, personal, treatment, accident, occupational injuries, disability, house and condominium, travel, life, and other insurance, as well as pension products. In addition, it offers debt collection and accounting services; futures and currency options; and mobile and online banking services. SpareBank 1 Ãstfold Akershus was founded in 1835 and is headquartered in Moss, Norway.",Moss,47 91 50 57 00,Norway,[],http://www.sparebank1.no/nb/ostfold-akershus/privat.html,1.0,Varnaveien 43E,Banks—Regional,234.0,230.0,226.52899,0.06153846,5.4175,,234.0,,145.0,,234.0,229.88235,14.4,230.0,,145.0,,,,12.0,1585872000.0,0.091753,,,230.0,2.0,NOK,220.0,,,,2898815488.0,,,440.0,3.75485,230.0,234.0,,90100.0,220.0,270.0,9.745939,,4.37,185.0,230.0,False,0.0513,40000.0,234.0,OSL,SPAREBANK 1 OSTFOL,SpareBank 1 Østfold Akershus,Europe/Oslo,CEST,False,7200000.0,EQUITY,SOAG.OL,finmb_12505834,no_market,,7.936,,0.42986,,0.04464280599999999,,24.01,,12388100.0,,,291.183,,,,1577750400.0,0.09792999999999999,310620992.0,25.072,,,0.8036183000000001,0.80093,1640908800.0,1585612800.0,,,3699223.0,6126979584.0,,,,,,-0.525,,,,,,,,https://logo.clearbit.com/sparebank1.no,,9.33312,,,,,a7cf2ced-7d76-33c6-8a53-9928120ada46,
SPOL,SpareBank 1 Østlandet,Equity certificates,88.7,88.7,88.8,11,LP,10274.1,0.0034,0.0068000000000000005,-0.0144,0.0204,0.1386,2302,Financial Services,1139.0,"SpareBank 1 Ãstlandet provides various financial products and services to individuals, businesses, public sectors, clubs, and societies. It offers retail and corporate banking services, deposits, loans, savings, advisory, insurance, money-transfer, investment, and pension products and services. The company also provides payment, real estate brokerage and rental, management, accounting and payroll, leasing, financing, HR and consulting, and online and mobile banking services. It has 37 branches, including 21 in Hedmark, 2 in Oppland, 5 in Oslo, and 9 in Akershus. The company was founded in 1845 and is headquartered in Hamar, Norway. SpareBank 1 Ãstlandet is a subsidiary of Sparebankstiftelsen Hedmark.",Hamar,47 91 50 70 50,Norway,[],http://www.sparebank1.no/en/ostlandet/personal.html,1.0,Strandgata 15,Banks—Regional,88.4,88.0,87.402176,0.06470588,0.5395,,88.8,,20877.0,,88.4,88.40588000000001,5.72,88.0,,20877.0,,,,4.58,1585267200.0,0.8314600000000001,,,88.0,2.0,NOK,663.0,,,,10274120704.0,,,30065.0,2.8547152999999996,88.0,88.8,,0.0,663.0,101.6,9.988738,,,70.1,88.7,False,0.051599998,0.0,88.8,OSL,SPAREBANK 1 OSTLAN,SpareBank 1 Østlandet,Europe/Oslo,CEST,False,7200000.0,EQUITY,SPOL.OL,finmb_12505908,no_market,,14.122,,0.38926998,,0.046153902999999996,,8.88,,115830000.0,,,139.282,,,,1577750400.0,0.14662999999999998,973000000.0,8.398,,,0.6368375,0.66322,1640908800.0,1593475200.0,,,115617820.0,50826354688.0,,,,,,-0.07,,,,,,,,https://logo.clearbit.com/sparebank1.no,,10.562038000000001,,,,,570d1e40-e6eb-36fd-94ed-02edf23d7a9a,
MORG,Sparebanken Møre,Equity certificates,300.0,300.0,302.0,0,LP,2959.45,,,0.013500000000000002,-0.0029,-0.0029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOR,Sparebanken Sør,Equity certificates,101.5,100.0,101.0,5,LP,1585.39,0.01,0.0253,0.0253,-0.07730000000000001,0.07980000000000001,4662,Financial Services,434.0,"Sparebanken SÃ¸r operates as an independent savings bank in Norway. The company operates through two segments, Retail Market and Corporate Market. It is involved in banking, securities trading, and real estate brokerage activities in Agder, Rogaland, Vestfold, and Telemark. The company also provides mortgaging, car financing, leasing, and property management services; and sells life and general insurance, pension, and group life insurance products to retail and corporate customers. It conducts banking operations in 34 locations and real estate brokerage business in 17 locations. The company was founded in 1824 and is headquartered in Kristiansand, Norway. Sparebanken SÃ¸r is a subsidiary of Sparebankstiftelsen Sparebanken SÃ¸r.",Kristiansand,47 38 10 92 00,Norway,[],http://www.sor.no,1.0,RÃ¥dhusgata 9,Banks—Regional,100.5,100.0,98.08261,0.05970149,0.0,,101.5,,9656.0,,100.5,98.90588000000001,6.0,100.0,,9656.0,,,,,1585267200.0,0.222415,,,100.0,2.0,NOK,1094.0,,,,1589885824.0,,,3429.0,0.681477,100.0,101.0,,63500.0,1094.0,123.0,9.685115,,,80.0,100.0,False,,98600.0,101.5,OSL,SPAREBANKEN SOR,Sparebanken Sør,Europe/Oslo,CEST,False,7200000.0,EQUITY,SOR.OL,finmb_5719538,no_market,,26.16,,0.45221000000000006,,0.057894707000000004,,10.48,,15663900.0,,,843.5930000000001,,,,1577750400.0,0.10958,175000000.0,10.808,,,0.12031868,0.64037,1640908800.0,1585612800.0,,,6022160.0,61030227968.0,,,,,,-0.299,,,,,,,,https://logo.clearbit.com/sor.no,,9.391192,47 85 03 86 65,,,,f0a4015a-e222-3f67-9088-d83be6bd369a,
SBTE,Sparebanken Telemark,Equity certificates,129.0,126.0,128.0,0,,1405.92,,,-0.0153,0.046,0.1427,3921,Financial Services,,"SpareBank 1 Telemark provides banking products and services to private and business customers in Norway. It offers deposit and currency accounts; and car and construction loans, trade credit, mortgage, and operating credit for agriculture. The company also provides factoring, leasing, and bank guarantee services; and liability, asset, property, personal, commercial, project, and car insurance products. In addition, it offers online and mobile banking, billing, cards, and collection services; and advice relating to buying and selling properties. SpareBank 1 Telemark was founded in 1844 and is based in Porsgrunn, Norway.",Porsgrunn,47 915 02 610,Norway,[],http://www.sparebank1.no/nb/telemark/privat.html,1.0,Storgata 117,Banks—Regional,129.0,129.0,125.47101599999999,0.060465116,0.4284,,129.0,,980.0,,129.0,127.64706000000001,7.8,129.0,,980.0,,,,5.8,1585267200.0,,,,128.0,2.0,NOK,7277.0,,,,1405919360.0,,,1348.0,1.9857,128.0,128.0,,0.0,7277.0,143.0,,,,109.0,126.0,False,0.045300003,0.0,129.0,OSL,SPAREBANK 1 TELEMK,SpareBank 1 Telemark,Europe/Oslo,CEST,False,7200000.0,EQUITY,SBTE.OL,finmb_33838065,no_market,,11.526,,0.42458999999999997,,0.07500005,,,,10898600.0,,,320.158,,,,1577750400.0,0.09318,221896000.0,15.13,,,0.40292606,0.6461100000000001,1640908800.0,1593475200.0,,,10174852.0,8160923136.0,,,,,,-0.019,,,,,,,,https://logo.clearbit.com/sparebank1.no,,8.526107000000001,47 355 69 601,,,,2c4ec891-6da1-3876-8384-b8cff884b924,
SVEG,Sparebanken Vest,Equity certificates,68.3,68.3,68.4,33,LP,7328.25,-0.0073,0.0396,0.0911,0.1354,0.338,5011,Financial Services,730.0,"Sparebanken Vest, a financial services company, provides banking and financing services in the counties of Hordaland, Rogaland, and Sogn og Fjordane, Norway. It operates through Corporate Market, Retail Market, Treasury, and Estate Agency Activities segments. The company is also involved in the estate agency and home mortgages activities. As of December 31, 2019, it had 33 points of sale outlets. The company was founded in 1823 and is headquartered in Bergen, Norway.",Bergen,47 91 50 55 55,Norway,[],http://www.spv.no,1.0,Jonsvollsgaten 2,Banks—Regional,68.8,68.1,61.076813,0.03517442,0.34080002,,68.6,,54894.0,,68.8,63.682354000000004,2.42,68.1,,54894.0,,,,2.42,1585094400.0,0.564459,,,68.1,2.0,NOK,4180.0,,,,7328248832.0,,,52062.0,1.974205,68.1,68.4,,100000.0,4180.0,73.8,10.806962,,5.88,42.1,68.3,False,0.0352,300000.0,68.6,OSL,SPAREBANKEN VEST,Sparebanken Vest,Europe/Oslo,CEST,False,7200000.0,EQUITY,SVEG.OL,finmb_8081598,no_market,,30.62,,0.48788000000000004,,0.24637687,,6.32,,107295000.0,,,161.512,,,,1577750400.0,0.31427,582000000.0,6.386,,,0.42287883,0.26554,1640908800.0,1593475200.0,,,78181423.0,113661018112.0,,,,,,-0.247,,,,,,,,https://logo.clearbit.com/spv.no,,10.6952715,,,,,7a2d122c-4b88-3068-9aa7-0e98d1c5b807,
SPOG,Sparebanken Øst,Equity certificates,47.2,47.0,47.2,17,,978.51,0.0,-0.0126,-0.0167,-0.0681,-0.0436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNI,Stolt-Nielsen,Industrials,83.5,83.5,83.7,4,,4469.24,-0.0176,0.0097,-0.0012,-0.2675,-0.1108,WC2B 4HN,Industrials,6749.0,"Stolt-Nielsen Limited, together with its subsidiaries, provides transportation, storage, and distribution solutions for chemicals and other bulk-liquid products worldwide. The company operates in four segments: Tankers, Tank Containers, Terminals, and Stolt Sea Farm. It transports, stores, and distributes bulk-liquid chemicals, edible oils, acids, petroleum products, and other specialty liquids. The company also produces, processes, and markets seafood, including turbot, sturgeon, caviar, and sole; and transports liquefied petroleum gas. It is also involved in the distribution of bitumen. In addition, it owns and operates liquid natural gas and liquefied petroleum gas carriers. The company was founded in 1959 and is based in London, the United Kingdom. Stolt-Nielsen Limited is a subsidiary of Fiducia Ltd.",London,44 20 7611 8960,United Kingdom,[],http://www.stolt-nielsen.com,1.0,Aldwych House,Marine Shipping,85.0,84.0,88.11232,0.0,,,84.0,,15153.0,,85.0,84.24412,0.0,84.0,,15153.0,,,,,1587600000.0,0.9802549999999999,,,83.5,2.0,NOK,213.0,,,,6578104832.0,,,19444.0,3.2571955000000004,83.5,83.7,,400.0,213.0,134.6,55.66666800000001,,5.67,69.6,83.5,False,,145400.0,84.0,OSL,STOLT-NIELSEN LTD,Stolt-Nielsen Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,SNI.OL,finmb_305831,no_market,,3.8789999999999996,,-0.00336,20.323,,,1.5,,63023800.0,,,20.457,,,,1575072000.0,0.11141,-1544000.0,-0.113,,,4.0817323,0.61417,1638230400.0,1590883200.0,,,33134761.0,7833634816.0,,,,,,0.01,,,,,,,,https://logo.clearbit.com/stolt-nielsen.com,4th Floor 71â91 Aldwych,,,,,,b9065de0-e668-3a66-871a-60fbe6d371a0,
STB,Storebrand,Financials,53.1,53.08,53.1,1159,,24818.42,0.0068000000000000005,0.0375,0.0118,-0.2307,0.0137,1327,Financial Services,1683.0,"Storebrand ASA, through its subsidiaries, primarily provides insurance products and services in Norway and Sweden. It operates through four segments: Savings, Guaranteed Pension, Insurance, and Other. The Savings segment offers retirement savings, defined contribution pensions, asset management, and retail banking products. The Insurance segment provides health insurance, property and casualty insurance, personal risk products, employer's liability insurance, and pension-related insurance products. The Guaranteed Pension segment offers long-term pension savings products, such as defined benefit pensions, paid-up policies, and individual capital and pension insurance products. The Other segment provides life insurance products; and loans. The company also offers securities, and banking and investment services. It serves private individuals, corporate and retail markets, companies, municipalities, and public sector. Storebrand ASA was founded in 1767 and is headquartered in Lysaker, Norway.",Lysaker,47 22 31 50 50,Norway,[],http://www.storebrand.no,1.0,Professor Kohts vei 9,Financial Conglomerates,52.74,52.68,51.34554,0.061623055,0.0,,53.1,,1505828.0,,52.74,51.757355,3.25,52.68,,1505828.0,,,,,1587600000.0,1.271777,,,52.3,2.0,NOK,633147.0,,,,24809062400.0,,,2427772.0,0.39182308,52.3,53.1,,81400.0,633147.0,74.9,9.345071,,,33.84,53.08,False,,115200.0,53.1,OSL,STOREBRAND ASA,Storebrand ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,STB.OL,finmb_876161,no_market,,0.82,,0.02922,17.012999999999998,-0.02585882,,5.68,,467390016.0,,,73.592,,,,1577750400.0,0.64619005,1838000000.0,3.937,,,0.7212741,0.059570000000000005,1640908800.0,1593475200.0,,,457939559.0,51925159936.0,,,,,,-0.002,,,,,,,,https://logo.clearbit.com/storebrand.no,P.O. Box 500,13.482347500000001,,,,,51fabac2-38a8-3ceb-a804-75f790a366ca,
STORM,Storm Real Estate,Real estate,3.12,3.16,3.4,1,,27.56,-0.0824,0.013,-0.07690000000000001,-0.0824,-0.1568,,Real Estate,5.0,"Storm Real Estate ASA, an investment company, acquires and manages real estate properties in Russia. It owns and operates the Gasfield office building in Moscow with a net lettable area of approximately 11,500 square meters. Storm Real Estate ASA was founded in 2007 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.stormrealestate.no,1.0,Haakon VIIS gate 5,Real Estate Services,3.4,3.12,2.6036232000000004,0.12617646,0.0,,3.12,,12455.0,,3.4,3.3705883,0.429,3.12,,12455.0,,,,,1464307200.0,1.486643,,,3.12,4.0,NOK,5.0,,,,27563826.0,,,67226.0,9.494946,3.12,3.4,,80000.0,5.0,6.45,34.666664000000004,,,1.26,3.18,False,,100000.0,3.12,OSL,STORM REAL EST ASA,Storm Real Estate ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,STORM.OL,finmb_38919651,no_market,,16.957,,-0.10815999999999999,91.501,-0.23766816,,0.09,,8834560.0,,,0.534,,,,1577750400.0,0.0,-314000.0,-0.036000000000000004,,,5.8426967,0.47079,1640908800.0,1577750400.0,,,4904419.0,49227516.0,,1562716800.0,1:10,,,-0.45,,,,,,,,https://logo.clearbit.com/stormrealestate.no,,,,,,,dd6c75a6-28b5-3002-8b2b-f8724872256a,
STRONG,StrongPoint,Information technology,17.6,17.5,17.6,17,LP,779.33,-0.011200000000000002,-0.0028000000000000004,0.1139,0.4667,0.5043,2005,Industrials,512.0,"StrongPoint ASA develops and sells technology solutions for e-commerce and store operations in Norway, Sweden, and internationally. It operates through three segments: Retail Technology, Cash Security, and Labels. The company offers various retail solutions, including cash management, select and collect, click and collect, self-service, and electronic shelf labelling solutions, as well as retail management software and other solutions; and consultative services. It also provides cash security solutions for secure cash logistics. In addition, the company offers intelligent banknote neutralization system technology that protects cash in transit. Further, it sells retail solutions from third party technology providers and technology products; and manufactures and sells self-adhesive labels for various products and applications, as well as provides label design and printing services. The company was formerly known as PSI Group ASA and changed its name to StrongPoint ASA in September 2015. StrongPoint ASA is headquartered in RÃ¦lingen, Norway.",RÃ¦lingen,47 03254,Norway,[],http://www.strongpoint.com,1.0,Slynga 10,Business Equipment & Supplies,17.8,17.7,12.515,0.03370787,0.0,,17.7,,52932.0,,17.8,16.042645999999998,0.6,17.7,,52932.0,,,,,1556496000.0,0.566782,,,17.5,2.0,NOK,22276.0,,,,779333312.0,,,104652.0,0.70592743,17.5,17.6,,406900.0,22276.0,19.2,16.0,,,8.56,17.5,False,,200000.0,17.7,OSL,STRONGPOINT ASA,StrongPoint ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,STRONG.OL,finmb_20358742,no_market,,0.8420000000000001,,0.018170001,15.037,0.51489353,,1.1,,44280300.0,,,6.907,,,,1577750400.0,0.31468,20063000.0,0.45,,,2.5481396000000003,0.31726,1640908800.0,1593475200.0,,,28472734.0,930098112.0,,1115596800.0,1:10,,,0.051,,,,,,,,https://logo.clearbit.com/strongpoint.com,,39.111115000000005,,,,,f08e3dc2-bb19-3597-895c-d147eea96f66,
